ensemble,seed,i,j,r_angstrom,is_edge_sharing,is_corner_sharing,f_OO_local,t_eV,kept_t_gt_tmin
BD_borderline,2904012,11,42,3.24709,0,1,0.058152,1.078107,1
BD_borderline,2904012,11,55,3.249217,0,1,0.013082,1.175249,1
BD_borderline,2904012,12,51,2.865877,0,1,0.041354,2.229813,1
BD_borderline,2904012,13,53,3.761614,0,1,0.047534,0.432118,1
BD_borderline,2904012,13,61,2.815867,1,0,0.03619,2.91604,1
BD_borderline,2904012,14,59,3.666496,0,1,0.031748,0.530178,1
BD_borderline,2904012,15,42,4.156113,0,1,0.052609,0.208779,0
BD_borderline,2904012,15,47,3.919483,1,0,0.052043,0.379821,1
BD_borderline,2904012,16,19,3.684756,0,1,0.040352,0.504115,1
BD_borderline,2904012,17,23,4.074616,0,1,0.051842,0.242497,0
BD_borderline,2904012,17,43,3.247969,0,1,0.028658,1.141789,1
BD_borderline,2904012,18,23,2.774242,0,1,0.011271,2.797403,1
BD_borderline,2904012,18,27,3.076452,1,0,0.069692,1.697965,1
BD_borderline,2904012,18,43,3.196769,1,0,0.029016,1.479974,1
BD_borderline,2904012,18,54,3.563775,0,1,0.044195,0.623335,1
BD_borderline,2904012,20,61,2.755098,1,0,0.027945,3.310856,1
BD_borderline,2904012,21,56,2.810435,0,1,0.037341,2.486177,1
BD_borderline,2904012,22,26,3.856256,0,1,0.034565,0.373366,1
BD_borderline,2904012,22,31,3.235382,1,0,0.0151,1.418573,1
BD_borderline,2904012,22,35,4.139063,0,1,0.040809,0.220496,0
BD_borderline,2904012,22,42,3.293506,0,1,0.05271,1.001699,1
BD_borderline,2904012,22,55,3.897644,0,1,0.065913,0.325257,0
BD_borderline,2904012,23,27,2.754554,0,1,0.068871,2.583867,1
BD_borderline,2904012,23,32,4.163064,1,0,0.033,0.253386,0
BD_borderline,2904012,23,46,4.091306,0,1,0.078938,0.222839,0
BD_borderline,2904012,23,54,3.829491,0,1,0.066707,0.36758,1
BD_borderline,2904012,24,26,4.043985,0,1,0.034149,0.26562,0
BD_borderline,2904012,24,44,3.78492,1,0,0.055797,0.481474,1
BD_borderline,2904012,24,61,4.11164,0,1,0.033965,0.234962,0
BD_borderline,2904012,24,63,3.259943,0,1,0.031389,1.111114,1
BD_borderline,2904012,25,38,4.160554,0,1,0.038236,0.21314,0
BD_borderline,2904012,25,56,3.068093,0,1,0.031669,1.574004,1
BD_borderline,2904012,27,46,3.397258,1,0,0.077588,0.932726,1
BD_borderline,2904012,28,54,3.91274,0,1,0.040066,0.333239,0
BD_borderline,2904012,29,30,3.770045,0,1,0.035418,0.435982,1
BD_borderline,2904012,30,59,4.056779,0,1,0.029883,0.261737,0
BD_borderline,2904012,31,38,3.077967,0,1,0.049481,1.491891,1
BD_borderline,2904012,32,33,3.331257,1,0,0.045097,1.122253,1
BD_borderline,2904012,34,37,3.81632,0,1,0.043493,0.39438,1
BD_borderline,2904012,34,59,3.525947,1,0,0.023746,0.82206,1
BD_borderline,2904012,35,38,3.053435,0,1,0.038184,1.595585,1
BD_borderline,2904012,35,63,3.402046,0,1,0.047296,0.831253,1
BD_borderline,2904012,39,40,4.006098,0,1,0.045056,0.278422,0
BD_borderline,2904012,40,41,3.961069,0,1,0.040321,0.305051,0
BD_borderline,2904012,42,47,3.288467,0,1,0.037973,1.041159,1
BD_borderline,2904012,42,55,3.157791,1,0,0.04647,1.534165,1
BD_borderline,2904012,48,54,3.283052,0,1,0.040526,1.046103,1
BD_borderline,2904012,50,58,4.055444,1,0,0.022236,0.314856,0
BD_borderline,2904012,52,59,2.91294,1,0,0.047457,2.389767,1
BD_borderline,2904012,53,61,3.834884,1,0,0.04543,0.448875,1
BD_borderline,2904012,54,63,4.043535,0,1,0.058694,0.253103,0
BD_borderline,2904013,0,22,2.955762,0,1,0.038442,1.904679,1
BD_borderline,2904013,0,28,4.018671,0,1,0.067774,0.260042,0
BD_borderline,2904013,1,6,3.05774,0,1,0.034499,1.594858,1
BD_borderline,2904013,1,22,4.00731,0,1,0.024953,0.289206,0
BD_borderline,2904013,1,33,2.998432,0,1,0.034712,1.775695,1
BD_borderline,2904013,1,60,3.446661,1,0,0.062845,0.878111,1
BD_borderline,2904013,2,11,3.007144,0,1,0.049632,1.696406,1
BD_borderline,2904013,2,38,3.265422,0,1,0.037876,1.085922,1
BD_borderline,2904013,2,48,4.198674,0,1,0.049416,0.194471,0
BD_borderline,2904013,2,55,2.756579,0,1,0.035054,2.754514,1
BD_borderline,2904013,2,61,3.235585,0,1,0.056621,1.104273,1
BD_borderline,2904013,3,9,3.869806,1,0,0.052069,0.415704,1
BD_borderline,2904013,3,16,3.818146,0,1,0.019438,0.412446,1
BD_borderline,2904013,5,59,2.972663,0,1,0.016839,1.928591,1
BD_borderline,2904013,6,26,2.725733,0,1,0.060541,2.768621,1
BD_borderline,2904013,6,39,2.718251,0,1,0.023083,3.024871,1
BD_borderline,2904013,7,63,4.15541,0,1,0.063125,0.204696,0
BD_borderline,2904013,8,27,3.606065,1,0,0.049656,0.674739,1
BD_borderline,2904013,8,47,3.672073,0,1,0.060009,0.495988,1
BD_borderline,2904013,8,50,3.505764,1,0,0.050373,0.808562,1
BD_borderline,2904013,9,35,4.18425,0,1,0.036381,0.204911,0
BD_borderline,2904013,9,47,4.169229,1,0,0.035959,0.249083,0
BD_borderline,2904013,11,54,2.984253,0,1,0.025342,1.856533,1
BD_borderline,2904013,11,55,3.337232,0,1,0.039444,0.95002,1
BD_borderline,2904013,12,30,3.776679,1,0,0.053945,0.490556,1
BD_borderline,2904013,14,15,3.488696,0,1,0.052627,0.702558,1
BD_borderline,2904013,14,35,4.098551,0,1,0.013257,0.250796,0
BD_borderline,2904013,15,27,3.915016,0,1,0.02959,0.338889,0
BD_borderline,2904013,15,58,3.803666,1,0,0.048214,0.472452,1
BD_borderline,2904013,16,19,3.961233,1,0,0.02827,0.3692,1
BD_borderline,2904013,16,58,4.133449,1,0,0.030835,0.268564,0
BD_borderline,2904013,17,24,2.679895,1,0,0.042004,3.690718,1
BD_borderline,2904013,17,48,3.556431,0,1,0.034012,0.644712,1
BD_borderline,2904013,19,37,3.215879,0,1,0.058631,1.139961,1
BD_borderline,2904013,19,38,3.151552,1,0,0.035122,1.587287,1
BD_borderline,2904013,20,44,3.961391,1,0,0.016816,0.377646,1
BD_borderline,2904013,20,50,4.042546,1,0,0.047588,0.30639,0
BD_borderline,2904013,20,57,3.258057,0,1,0.019578,1.141582,1
BD_borderline,2904013,21,50,3.42273,0,1,0.046203,0.802325,1
BD_borderline,2904013,21,60,3.637162,0,1,0.034285,0.556391,1
BD_borderline,2904013,22,33,4.09084,0,1,0.048491,0.237031,0
BD_borderline,2904013,24,42,3.23512,0,1,0.059535,1.098785,1
BD_borderline,2904013,24,48,3.730851,0,1,0.029069,0.474168,1
BD_borderline,2904013,25,43,2.827589,1,0,0.021855,2.937569,1
BD_borderline,2904013,26,39,2.807224,0,1,0.047603,2.449935,1
BD_borderline,2904013,26,43,4.195388,0,1,0.042361,0.198416,0
BD_borderline,2904013,27,45,3.609969,0,1,0.02912,0.590663,1
BD_borderline,2904013,27,47,3.335812,0,1,0.042183,0.947273,1
BD_borderline,2904013,27,63,3.440298,0,1,0.032077,0.79937,1
BD_borderline,2904013,28,37,3.901647,1,0,0.038011,0.403507,1
BD_borderline,2904013,29,53,2.741976,1,0,0.049347,3.248711,1
BD_borderline,2904013,30,32,3.908856,1,0,0.033335,0.401995,1
BD_borderline,2904013,30,62,3.695331,0,1,0.036509,0.49833,1
BD_borderline,2904013,31,49,4.04345,0,1,0.047803,0.258716,0
BD_borderline,2904013,32,62,4.158189,0,1,0.018861,0.222516,0
BD_borderline,2904013,35,44,3.022542,0,1,0.065353,1.598515,1
BD_borderline,2904013,36,54,3.853391,0,1,0.066592,0.35203,1
BD_borderline,2904013,38,46,2.773548,0,1,0.027242,2.712886,1
BD_borderline,2904013,38,62,3.044448,0,1,0.055571,1.566442,1
BD_borderline,2904013,41,61,3.952544,0,1,0.052989,0.302065,0
BD_borderline,2904013,41,63,3.880967,0,1,0.048857,0.346904,0
BD_borderline,2904013,43,52,2.99285,0,1,0.039294,1.777444,1
BD_borderline,2904013,45,47,3.33556,0,1,0.037009,0.957565,1
BD_borderline,2904013,46,62,3.281077,0,1,0.064655,1.000404,1
BD_borderline,2904013,48,56,2.699603,0,1,0.02365,3.125648,1
BD_borderline,2904013,48,61,2.990072,0,1,0.061311,1.709489,1
BD_borderline,2904013,49,56,3.880382,0,1,0.05975,0.339789,0
BD_borderline,2904013,51,53,3.814439,0,1,0.03801,0.400095,1
BD_borderline,2904013,51,60,3.917666,0,1,0.031576,0.335924,0
BD_borderline,2904013,52,60,2.949918,0,1,0.047539,1.890317,1
BD_borderline,2904013,55,56,3.263027,0,1,0.03197,1.103618,1
BD_borderline,2904013,56,61,3.750634,0,1,0.041682,0.446022,1
BD_borderline,2904013,58,63,3.065138,1,0,0.018442,1.920338,1
BD_borderline,2904014,0,29,2.728775,0,1,0.035215,2.896404,1
BD_borderline,2904014,0,47,3.70917,0,1,0.04848,0.474451,1
BD_borderline,2904014,1,25,3.244822,1,0,0.010992,1.405936,1
BD_borderline,2904014,1,62,3.180947,0,1,0.030929,1.283913,1
BD_borderline,2904014,2,61,3.439253,0,1,0.025075,0.812185,1
BD_borderline,2904014,3,31,3.940986,1,0,0.038226,0.375493,1
BD_borderline,2904014,3,36,3.156928,1,0,0.048654,1.529878,1
BD_borderline,2904014,3,63,2.854688,0,1,0.016933,2.389546,1
BD_borderline,2904014,5,21,3.301355,1,0,0.050728,1.171688,1
BD_borderline,2904014,5,22,4.190052,0,1,0.031146,0.204895,0
BD_borderline,2904014,5,61,4.152318,0,1,0.036431,0.217138,0
BD_borderline,2904014,8,38,2.809157,1,0,0.049997,2.871432,1
BD_borderline,2904014,9,18,4.149948,1,0,0.047444,0.252111,0
BD_borderline,2904014,9,33,3.495745,0,1,0.069229,0.670959,1
BD_borderline,2904014,9,41,3.123639,0,1,0.056409,1.354114,1
BD_borderline,2904014,9,43,3.248306,0,1,0.04142,1.112332,1
BD_borderline,2904014,9,45,4.035475,0,1,0.023478,0.275581,0
BD_borderline,2904014,10,13,3.399334,0,1,0.046242,0.837126,1
BD_borderline,2904014,10,59,2.717756,0,1,0.060341,2.810194,1
BD_borderline,2904014,11,17,3.883174,0,1,0.032779,0.356806,1
BD_borderline,2904014,11,29,2.918169,0,1,0.045608,2.010396,1
BD_borderline,2904014,11,44,3.352327,0,1,0.034456,0.933567,1
BD_borderline,2904014,11,55,3.566963,0,1,0.055599,0.605757,1
BD_borderline,2904014,12,61,3.127873,0,1,0.024006,1.433697,1
BD_borderline,2904014,13,28,3.187653,1,0,0.036379,1.482714,1
BD_borderline,2904014,14,21,3.674263,1,0,0.046917,0.599327,1
BD_borderline,2904014,14,26,4.042705,0,1,0.053811,0.255973,0
BD_borderline,2904014,14,57,3.917635,0,1,0.062032,0.316091,0
BD_borderline,2904014,15,33,3.585898,0,1,0.023393,0.624196,1
BD_borderline,2904014,15,41,3.302409,0,1,0.041594,1.007771,1
BD_borderline,2904014,16,45,3.761026,0,1,0.047695,0.43244,1
BD_borderline,2904014,16,51,3.144583,1,0,0.027634,1.631782,1
BD_borderline,2904014,16,52,3.164222,0,1,0.035221,1.312241,1
BD_borderline,2904014,17,30,3.933394,0,1,0.047328,0.316329,0
BD_borderline,2904014,17,43,2.747552,0,1,0.046459,2.736947,1
BD_borderline,2904014,17,44,3.260135,0,1,0.0436,1.083928,1
BD_borderline,2904014,17,55,3.708762,0,1,0.053719,0.469855,1
BD_borderline,2904014,18,40,4.170105,0,1,0.040157,0.208668,0
BD_borderline,2904014,18,45,3.353356,0,1,0.009629,0.979258,1
BD_borderline,2904014,21,54,4.07138,1,0,0.040889,0.294663,0
BD_borderline,2904014,22,26,3.751687,0,1,0.021182,0.4638,1
BD_borderline,2904014,22,54,2.70388,0,1,0.025171,3.092015,1
BD_borderline,2904014,22,58,3.344548,0,1,0.033406,0.948856,1
BD_borderline,2904014,24,55,2.963153,1,0,0.042073,2.204869,1
BD_borderline,2904014,25,62,2.960525,0,1,0.036801,1.894465,1
BD_borderline,2904014,26,32,3.23417,0,1,0.057159,1.105927,1
BD_borderline,2904014,28,42,3.202161,0,1,0.040505,1.211899,1
BD_borderline,2904014,29,44,3.080496,1,0,0.013274,1.886862,1
BD_borderline,2904014,32,38,3.295475,1,0,0.048238,1.190193,1
BD_borderline,2904014,34,45,3.549461,0,1,0.015957,0.676943,1
BD_borderline,2904014,35,44,3.132508,0,1,0.034147,1.393122,1
BD_borderline,2904014,36,37,3.251315,0,1,0.057805,1.070598,1
BD_borderline,2904014,36,42,3.816595,0,1,0.029891,0.405054,1
BD_borderline,2904014,37,41,4.033523,0,1,0.037905,0.268696,0
BD_borderline,2904014,41,43,3.612398,0,1,0.048643,0.565542,1
BD_borderline,2904014,43,44,3.209875,0,1,0.043828,1.187104,1
BD_borderline,2904014,46,53,3.308702,0,1,0.044236,0.991057,1
BD_borderline,2904014,47,54,2.843966,1,0,0.037713,2.762375,1
BD_borderline,2904014,47,60,3.404172,0,1,0.069822,0.79157,1
BD_borderline,2904014,48,53,2.799129,0,1,0.053278,2.458198,1
BD_borderline,2904014,50,53,3.893195,0,1,0.054158,0.335698,0
BD_borderline,2904014,51,54,2.990258,0,1,0.069263,1.681945,1
BD_borderline,2904014,54,60,3.587104,0,1,0.032704,0.611338,1
BD_borderline,2904014,55,56,3.404269,1,0,0.048039,0.976975,1
BD_borderline,2904014,57,63,3.080799,1,0,0.029259,1.826485,1
BD_borderline,2904015,0,1,3.197773,0,1,0.056994,1.181979,1
BD_borderline,2904015,0,52,3.127584,0,1,0.033371,1.407832,1
BD_borderline,2904015,0,55,3.317841,0,1,0.043339,0.976474,1
BD_borderline,2904015,2,45,2.691487,0,1,0.039891,3.070726,1
BD_borderline,2904015,3,15,4.177605,0,1,0.047755,0.202737,0
BD_borderline,2904015,3,27,3.27006,1,0,0.042368,1.2612,1
BD_borderline,2904015,3,35,3.394944,0,1,0.019795,0.88967,1
BD_borderline,2904015,3,44,3.824547,0,1,0.021024,0.406383,1
BD_borderline,2904015,3,61,3.512282,0,1,0.067321,0.653574,1
BD_borderline,2904015,4,6,4.032173,0,1,0.034636,0.271123,0
BD_borderline,2904015,5,8,2.993681,1,0,0.024055,2.162356,1
BD_borderline,2904015,5,11,3.782723,0,1,0.053511,0.410906,1
BD_borderline,2904015,5,17,2.774502,0,1,0.033121,2.676525,1
BD_borderline,2904015,5,33,3.554476,0,1,0.026016,0.657438,1
BD_borderline,2904015,6,52,3.512547,0,1,0.038785,0.691627,1
BD_borderline,2904015,7,17,2.921696,1,0,0.041731,2.379113,1
BD_borderline,2904015,7,57,4.003975,0,1,0.037424,0.283798,0
BD_borderline,2904015,7,58,2.998586,0,1,0.032959,1.781434,1
BD_borderline,2904015,8,63,4.066447,0,1,0.01862,0.263035,0
BD_borderline,2904015,9,23,2.977326,0,1,0.044553,1.809198,1
BD_borderline,2904015,9,24,3.199809,1,0,0.018754,1.502338,1
BD_borderline,2904015,9,56,2.87947,0,1,0.022697,2.258083,1
BD_borderline,2904015,10,15,2.816304,1,0,0.029555,2.952646,1
BD_borderline,2904015,10,25,3.922411,0,1,0.044464,0.324563,0
BD_borderline,2904015,10,28,2.973067,0,1,0.047649,1.812006,1
BD_borderline,2904015,10,42,3.053207,1,0,0.05154,1.83675,1
BD_borderline,2904015,11,51,3.357497,1,0,0.01667,1.132565,1
BD_borderline,2904015,12,32,3.286102,0,1,0.057355,1.005886,1
BD_borderline,2904015,12,47,3.40926,0,1,0.029525,0.850106,1
BD_borderline,2904015,12,63,3.474126,0,1,0.043096,0.735303,1
BD_borderline,2904015,13,49,2.950145,0,1,0.03542,1.935895,1
BD_borderline,2904015,14,53,4.135651,0,1,0.019189,0.231672,0
BD_borderline,2904015,15,24,2.914737,0,1,0.01513,2.150132,1
BD_borderline,2904015,15,25,3.240945,0,1,0.043787,1.121996,1
BD_borderline,2904015,15,28,2.729966,0,1,0.059864,2.751119,1
BD_borderline,2904015,15,61,3.950305,0,1,0.042579,0.309679,0
BD_borderline,2904015,16,33,2.787617,0,1,0.009254,2.741231,1
BD_borderline,2904015,16,42,3.567373,0,1,0.038565,0.626283,1
BD_borderline,2904015,17,54,3.40673,0,1,0.033771,0.846803,1
BD_borderline,2904015,17,57,3.227224,0,1,0.047205,1.142501,1
BD_borderline,2904015,18,43,3.289503,0,1,0.058384,0.997631,1
BD_borderline,2904015,19,30,3.520179,0,1,0.056738,0.658039,1
BD_borderline,2904015,20,30,4.036409,1,0,0.044399,0.311811,0
BD_borderline,2904015,22,58,3.744985,0,1,0.028021,0.463108,1
BD_borderline,2904015,24,25,2.883541,0,1,0.039254,2.168425,1
BD_borderline,2904015,24,37,3.173401,0,1,0.02945,1.305506,1
BD_borderline,2904015,24,42,3.762904,0,1,0.017259,0.458016,1
BD_borderline,2904015,25,26,3.493084,1,0,0.045133,0.836136,1
BD_borderline,2904015,25,37,3.045857,0,1,0.035164,1.627527,1
BD_borderline,2904015,25,42,2.926155,1,0,0.036397,2.385212,1
BD_borderline,2904015,26,41,3.9851,0,1,0.025387,0.300863,0
BD_borderline,2904015,27,45,3.778362,0,1,0.016967,0.445582,1
BD_borderline,2904015,28,42,3.278408,0,1,0.038463,1.059336,1
BD_borderline,2904015,29,52,2.797767,0,1,0.046683,2.497014,1
BD_borderline,2904015,31,39,3.076417,0,1,0.034089,1.542875,1
BD_borderline,2904015,31,55,3.958441,1,0,0.07169,0.340214,0
BD_borderline,2904015,33,53,3.609976,1,0,0.034157,0.691051,1
BD_borderline,2904015,35,44,4.168771,1,0,0.059216,0.23796,0
BD_borderline,2904015,35,51,3.994732,0,1,0.043048,0.285379,0
BD_borderline,2904015,36,60,3.693757,0,1,0.040256,0.496027,1
BD_borderline,2904015,37,42,2.777491,0,1,0.031757,2.669287,1
BD_borderline,2904015,38,56,4.146416,0,1,0.052198,0.212668,0
BD_borderline,2904015,39,55,3.300763,1,0,0.043171,1.190812,1
BD_borderline,2904015,40,44,3.315758,1,0,0.041104,1.163585,1
BD_borderline,2904015,41,62,4.096921,0,1,0.024633,0.245882,0
BD_borderline,2904015,43,49,3.167128,0,1,0.025084,1.332062,1
BD_borderline,2904015,46,58,2.953098,1,0,0.032471,2.289086,1
BD_borderline,2904015,46,60,2.880828,0,1,0.045083,2.15389,1
BD_borderline,2904015,48,50,3.974505,0,1,0.016152,0.312432,0
BD_borderline,2904015,48,54,2.848315,0,1,0.042708,2.295934,1
BD_borderline,2904015,52,63,3.505153,0,1,0.039411,0.700111,1
BD_borderline,2904015,53,63,3.662881,0,1,0.036161,0.528986,1
BD_borderline,2904016,1,3,4.163519,0,1,0.032447,0.214463,0
BD_borderline,2904016,1,12,3.354319,0,1,0.043685,0.913181,1
BD_borderline,2904016,1,23,3.833697,0,1,0.031043,0.391749,1
BD_borderline,2904016,2,23,3.68481,0,1,0.034858,0.509636,1
BD_borderline,2904016,2,33,3.847836,0,1,0.018126,0.391799,1
BD_borderline,2904016,2,46,3.938044,1,0,0.070514,0.353899,1
BD_borderline,2904016,2,53,3.665557,0,1,0.054532,0.507427,1
BD_borderline,2904016,3,12,3.032019,0,1,0.031877,1.680001,1
BD_borderline,2904016,3,47,2.682461,0,1,0.037644,3.1356,1
BD_borderline,2904016,3,54,2.776416,0,1,0.037074,2.646223,1
BD_borderline,2904016,4,57,4.002666,0,1,0.043381,0.281106,0
BD_borderline,2904016,6,14,3.786278,1,0,0.056194,0.479905,1
BD_borderline,2904016,6,36,3.537329,0,1,0.032252,0.66985,1
BD_borderline,2904016,7,27,3.318686,0,1,0.050999,0.960152,1
BD_borderline,2904016,9,53,3.85781,0,1,0.022939,0.381072,1
BD_borderline,2904016,10,20,3.792961,0,1,0.037871,0.416144,1
BD_borderline,2904016,12,20,3.37392,1,0,0.041197,1.046624,1
BD_borderline,2904016,13,23,4.036992,0,1,0.066269,0.252281,0
BD_borderline,2904016,13,33,2.836655,1,0,0.047874,2.743024,1
BD_borderline,2904016,13,43,3.329173,1,0,0.051072,1.113132,1
BD_borderline,2904016,14,26,3.966172,1,0,0.062693,0.341556,0
BD_borderline,2904016,15,16,4.10045,0,1,0.039533,0.237136,0
BD_borderline,2904016,15,33,3.89052,1,0,0.015775,0.430479,1
BD_borderline,2904016,16,49,4.096696,0,1,0.049403,0.234094,0
BD_borderline,2904016,17,36,3.540911,0,1,0.026113,0.673723,1
BD_borderline,2904016,17,56,3.435798,0,1,0.041857,0.790328,1
BD_borderline,2904016,18,27,3.245097,0,1,0.049699,1.100469,1
BD_borderline,2904016,18,58,4.118447,0,1,0.057989,0.221185,0
BD_borderline,2904016,19,25,3.347117,1,0,0.028879,1.126302,1
BD_borderline,2904016,19,37,3.850082,0,1,0.035925,0.376556,1
BD_borderline,2904016,21,35,3.275421,1,0,0.041272,1.251708,1
BD_borderline,2904016,21,46,2.733215,0,1,0.025729,2.928145,1
BD_borderline,2904016,21,62,3.077773,0,1,0.047913,1.497106,1
BD_borderline,2904016,23,33,3.934518,0,1,0.044759,0.31731,0
BD_borderline,2904016,23,43,3.548725,0,1,0.022065,0.669618,1
BD_borderline,2904016,23,47,3.896274,0,1,0.041915,0.342099,0
BD_borderline,2904016,24,45,4.196353,0,1,0.03976,0.199101,0
BD_borderline,2904016,25,43,3.767145,0,1,0.020692,0.451388,1
BD_borderline,2904016,26,34,3.62276,0,1,0.055226,0.547728,1
BD_borderline,2904016,26,52,3.295276,0,1,0.053467,0.996969,1
BD_borderline,2904016,27,61,3.673457,0,1,0.061262,0.493503,1
BD_borderline,2904016,28,37,2.75043,0,1,0.022746,2.8549,1
BD_borderline,2904016,28,41,3.408292,0,1,0.027035,0.855855,1
BD_borderline,2904016,29,37,4.059889,0,1,0.043996,0.253017,0
BD_borderline,2904016,29,52,2.967065,1,0,0.04618,2.17133,1
BD_borderline,2904016,30,49,3.020871,0,1,0.032739,1.711447,1
BD_borderline,2904016,34,52,3.242752,0,1,0.073191,1.054446,1
BD_borderline,2904016,34,54,3.839038,0,1,0.052327,0.371795,1
BD_borderline,2904016,35,48,3.701428,1,0,0.01489,0.608179,1
BD_borderline,2904016,37,41,2.949015,0,1,0.043091,1.91034,1
BD_borderline,2904016,37,55,3.164471,0,1,0.03925,1.301123,1
BD_borderline,2904016,38,39,3.885762,0,1,0.042387,0.348371,0
BD_borderline,2904016,38,40,2.857945,0,1,0.035824,2.287364,1
BD_borderline,2904016,38,59,3.509261,0,1,0.072248,0.65073,1
BD_borderline,2904016,40,59,3.921411,1,0,0.044575,0.384188,1
BD_borderline,2904016,41,55,3.252056,1,0,0.047038,1.291054,1
BD_borderline,2904016,42,50,3.586729,0,1,0.048332,0.59293,1
BD_borderline,2904016,44,47,2.696677,0,1,0.066022,2.886999,1
BD_borderline,2904016,44,52,4.097964,0,1,0.027657,0.243936,0
BD_borderline,2904016,44,56,3.02526,0,1,0.039749,1.674208,1
BD_borderline,2904016,46,53,3.232795,0,1,0.012267,1.212844,1
BD_borderline,2904016,47,54,3.996768,1,0,0.047234,0.33322,0
BD_borderline,2904016,51,60,3.052285,0,1,0.027875,1.632237,1
BD_borderline,2904016,57,58,4.076608,1,0,0.031758,0.297255,0
BD_borderline,2904017,0,57,3.258529,0,1,0.06727,1.036833,1
BD_borderline,2904017,1,3,3.93918,0,1,0.037307,0.319356,0
BD_borderline,2904017,1,54,2.863631,0,1,0.018998,2.341316,1
BD_borderline,2904017,2,25,3.597998,0,1,0.059913,0.567605,1
BD_borderline,2904017,2,35,3.646024,0,1,0.035588,0.546075,1
BD_borderline,2904017,2,51,3.941394,0,1,0.03661,0.318517,0
BD_borderline,2904017,3,26,4.029915,0,1,0.042839,0.267807,0
BD_borderline,2904017,3,36,3.867283,0,1,0.070419,0.340633,0
BD_borderline,2904017,3,43,4.087287,1,0,0.029742,0.292717,0
BD_borderline,2904017,3,46,3.895296,0,1,0.030937,0.350316,1
BD_borderline,2904017,4,10,3.177222,0,1,0.026409,1.304375,1
BD_borderline,2904017,4,26,4.15421,1,0,0.034901,0.256521,0
BD_borderline,2904017,4,60,2.860991,0,1,0.044659,2.234887,1
BD_borderline,2904017,6,7,3.788849,0,1,0.042538,0.415371,1
BD_borderline,2904017,6,21,3.05808,0,1,0.038589,1.580888,1
BD_borderline,2904017,6,41,2.957004,0,1,0.016642,1.985073,1
BD_borderline,2904017,6,49,4.136449,0,1,0.046393,0.219086,0
BD_borderline,2904017,7,37,3.802272,1,0,0.024297,0.496858,1
BD_borderline,2904017,7,58,3.562735,0,1,0.068481,0.594906,1
BD_borderline,2904017,8,23,3.844347,1,0,0.028326,0.456572,1
BD_borderline,2904017,8,25,3.425349,1,0,0.051013,0.934663,1
BD_borderline,2904017,8,38,3.790701,1,0,0.058594,0.473782,1
